0.00135337384309604, 1852.7563214486058
0.001607974780746567, 1878.6093735011675
0.001858815740992609, 1903.998483049789
0.0022699593110864585, 1941.465445943625
0.00269707912393734, 1977.67037090927
0.003223802790399279, 2003.485979021351
0.0038490965255022496, 2070.629181220435
0.004524310403012442, 2112.225434814537
0.005376401952308551, 2196.806381556861
0.006389598187950605, 2316.6556053298714
0.007408773119070234, 2402.84186906089
0.008554217399326458, 2426.949037917344
0.01062095493345585, 2535.4886396279758
0.01283413764136789, 2486.0885132673934
0.014191616981888028, 2350.6242170279825
0.016600806442893815, 2135.5250073415777
0.019705321647522325, 1896.0448484458302
0.0221525806732164, 1792.5134946944927
0.027779138913151983, 1609.2868446249388
0.0329905129567433, 1533.097681074732
0.03918081968636876, 1467.2774828113531
0.04653172109988323, 1400.234877874241
0.05526423795614181, 1344.769536997273
0.06844222922257155, 1248.0499001058747
0.08166998842962442, 1170.7550777633796
0.0980384227516786, 1098.948467019622
0.1144213241461409, 1041.2339883800787
0.13676265914867713, 977.87519009346
0.16102395500887426, 906.143020069773
0.1839571635449921, 835.166147306276
0.21754853533029725, 752.156935167788
0.25011445480661293, 711.0023521835703
0.29366972281864384, 620.8100343497924
0.3805750364573348, 531.3171471757505
0.43341806797577986, 500.69336010554116
0.5012131441814563, 467.57074270981576
0.5831248166649372, 396.6191267280105
0.6655144045822569, 345.9825290256079
0.7536203913369984, 301.82138517436715
0.8467244332750364, 262.8792237409032
0.9232042121726908, 230.1922009060849
0.960770466683778, 207.0245378524157
1.051504135340676, 180.3412884661502
1.118480643690807, 158.82852649450814
1.219103956596937, 135.67367123419666
1.2851674192646476, 119.02939145722293
1.3615937762205232, 103.83650269063713
1.4858788434152732, 93.42643536126216
