0.0019419462593533400,57634.649925179300
0.0023897577268742500,56844.24398021040
0.002898964663005660,55487.56981995140
0.003604004986681480,55263.90753001120
0.0044259009820274600,54439.3984505322
0.005435165060500980,54103.987184031700
0.006674802337082350,52464.70260867240
0.008333284434340310,51179.279558082200
0.01006652820147970,50173.09197732890
0.011330855939125200,48417.82183649530
0.013828875302126300,46814.921982241600
0.016359859192121300,46434.448421333900
0.019581933978548900,46133.8928231805
0.02354247163787850,45662.98554496490
0.026618985707367800,44711.02632416160
0.030299639201360800,43723.119537450200
0.037210321451928800,42377.479456782500
0.045697825007944000,40651.27524467220
0.056121572717036500,38851.82873285940
0.06892271554213560,37241.75730400470
0.08154024420019680,35902.91523680470
0.09427234072122160,34397.85035851010
0.10790897895094500,33615.45890874640
0.12980288284242100,33280.38982290000
0.14676328930112100,32936.16950294820
0.17211975400407600,32009.871212809700
0.21138396545497500,30233.998304564200
0.2596085967761820,28284.11955939670
0.3188331469016310,26577.361099697400
0.3737043125169420,25199.20293807700
0.4273111928637020,24227.721225994400
0.48315898954515600,23470.835799543700
0.533060936910867,22495.020192293300
0.5953741559544980,21791.66788081940
0.6488401997490490,21109.15013676930
0.73903693658453,20192.700592279300
0.9076628981205590,18531.574959651900
1.1059191949081800,16556.208278200800
1.369177936855210,15131.897516511700
1.6504866212635800,13807.071900456800
1.8665508658769700,12951.330887877100
2.155542584640410,11851.216284501700
2.4160292411517200,11401.242571900000
2.6828949226769900,10950.926918110700
3.3483553729508500,9746.951054794950
3.9039509702437900,8857.645871952120
4.304681880474950,8113.579338628580
4.70018042682615,7590.624148704750
5.304922788857250,7065.913429562080
5.773279151251330,6409.078972529370
6.642195000946720,5737.443138894290
7.125504688832820,5473.052653545810
7.8617905506362100,5080.2421431384400
8.568048905692480,4817.214591874340
9.224066512632190,4471.229615398630
10.218094378799500,3951.3621600068000
11.107630008977200,3515.7814109951800
11.892977240683700,3264.497396149690
12.890444559807100,2968.940603522790
14.127050402999300,2678.879291125860
15.272316546559900,2515.7077463557800
16.146568553477,2257.239779334940
16.646970771528500,2121.2601503753200
18.064380128747700,1959.155309864730
20.019165158115600,1732.685977098960
21.289238388466700,1591.126059717430
22.36326778143060,1476.7662625864200
23.491996413107500,1348.861666976940
24.59465368592500,1238.6547410903700
26.01168843301250,1108.4990026931100
27.268135998462500,970.9172538387550
29.58591356093480,816.9837290911690
32.27497623037620,667.8203553433390
34.510122912546000,548.4594474841430
37.419027866692,439.01023095620000
39.66432520320130,385.5816498762360
41.91396320664230,350.1722907306390
43.49245158779720,318.1327284810850
44.580272931354400,285.9490588136260
46.25985129070700,257.02827166460800
47.41619695650970,233.50466727618900
48.753998319040100,195.9169708561990
51.57897548842110,156.61822196766300
53.55500167600640,130.6607344586980
54.719546785387700,109.97896665964600
56.93494549964760,95.7817069671573
58.58580502039290,86.11184180639380
59.96549614793580,77.83659488783300
61.46353984397430,71.47149177002170
61.47252510778960,64.23760809519010
62.72605665926680,53.975286947344400
65.38972142227010,48.68058806892780
65.40683389072630,43.31325351110350
67.87016728969040,36.49758387089030
68.87813561566290,33.29954972471540
69.57483625826070,30.444160065640100
70.08139127262980,26.509945555930800
72.3747216214722,23.106564845851400
