331.6641197,81.18291585
332.4746643,95.35476868
323.3925871,110.119602
317.7531046,130.5533317
310.0872845,153.8639372
304.0833344,185.7664959
295.0807208,222.3925116
289.3593568,267.4579316
282.9698498,315.3758822
276.6910655,366.1417943
268.445257,425.9803607
257.7460271,514.238278
245.06939,639.1136626
236.5612648,758.5587884
229.6118255,872.0262274
222.54709,1038.115773
211.2995469,1296.838691
202.7535964,1542.509533
196.7303442,1819.468397
187.9160934,2140.256865
179.5123127,2548.707859
173.3096767,3098.956074
162.336706,3725.768238
155.563296,4509.31228
148.6242771,5529.464282
142.6852042,6283.432026
133.3091157,7724.654072
122.170723,10035.40491
116.3125485,11480.70017
113.566712,13937.94405
111.9674031,17186.5279
108.055228,19439.3583
108.0881387,23781.81117
105.8117976,27717.23119
104.5030666,32980.09992
104.9687704,39719.75492
107.5821317,46536.92843
109.8762203,54903.23831
120.3611646,67370.63123
128.6200868,78838.68285
141.0822221,92405.47136
